Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
MyStutteringLife,20,11,2429600,2477600,0,0,2,0,0,0,0,2,1,1,0,0,MyStutteringLife_20_11,-437.32275,73.16628,-18.3383,11.970402,-12.763407,-20.658403,6.3945756,-16.343971,-13.925007,6.311584,-7.920388,-9.125795,-1.5167766,-3.6927633,-3.19446,-3.984225,-0.94366294,-0.7168584,-3.5771656,3.3250933,1.790711,-4.2352166,0.8646354,-1.349196,-5.734345,-1.2558361,-1.1939744,-2.1603305,-1.4048171,-2.2273576,-0.3240488,-1.5114855,-3.8453882,-1.8604746,-2.367724,-2.1847389,0.07523369,0.6901494,3.868441
MyStutteringLife,20,13,3240800,3288800,0,0,0,0,0,0,0,3,3,1,0,0,MyStutteringLife_20_13,-419.5146,93.166306,-30.430126,-3.110802,-19.391764,-26.541193,2.627571,-8.229786,-9.145293,-0.18324795,-3.3363128,-0.5206853,-1.7442161,-2.15143,-5.5693555,-6.5276527,3.2613912,-4.560533,-8.012786,4.2128267,-2.278636,-4.1502285,2.8084152,-2.7815015,-0.59539735,1.4733559,-2.7700396,0.5648867,-1.8802367,-3.4059503,1.405901,-1.4536163,-1.8733459,-0.016774323,-2.1638958,-1.0867686,-1.8583022,-2.9483688,-0.42584923
MyStutteringLife,20,14,3324480,3372480,0,0,0,0,0,0,0,3,3,1,0,0,MyStutteringLife_20_14,-371.6905,125.79384,-43.799877,-8.556448,-19.531933,-27.845058,-3.263664,-19.272396,-10.4793,-1.0338778,-9.786646,-2.494375,-6.384125,-6.8093443,-2.9854357,-9.116305,-1.6994154,-1.5094595,-8.265136,-1.1135364,-2.1425703,-4.488428,-0.5868502,-3.3388968,-1.7294418,0.32821932,-3.2795124,-2.7590575,-2.4700298,-2.2069604,-0.84154534,-2.4303963,-1.6255153,-0.76072305,-2.2986958,-1.708072,-1.4126866,-1.6125485,-1.0271106
MyStutteringLife,20,15,3351840,3399840,0,0,0,0,0,0,0,3,3,0,0,0,MyStutteringLife_20_15,-372.28366,133.33928,-35.16416,-8.141599,-26.927654,-29.502138,-1.9073186,-23.190393,-11.591984,1.9834046,-9.737403,-1.9639095,-4.1419497,-8.348748,-5.2613444,-8.942955,-2.7601542,-2.9747114,-8.793026,-1.8352075,-1.4041045,-4.6070466,-3.3092802,-3.8446815,-0.9112686,-1.2927663,-4.5806427,-2.226854,-2.627544,-4.3235216,-2.6334832,-2.244896,-2.7456262,-2.3428507,-1.334825,-2.5115514,-3.8854854,-2.4417675,-1.9705044
MyStutteringLife,20,17,3909440,3957440,0,0,0,0,0,0,0,2,3,0,0,0,MyStutteringLife_20_17,-395.8848,107.91722,-47.70619,15.509719,-13.071532,-28.101664,-6.733274,-22.497948,-5.6688147,-3.2896082,-9.304096,-0.16436267,-8.151885,-5.7145085,-4.878593,-8.694683,1.1868479,-4.479601,-9.942027,-0.10529789,-2.868454,-5.479316,-1.8346004,-4.6942234,-2.2199366,-1.7497165,-3.9933372,-0.69993997,-2.9617813,-2.09188,-1.1712258,-5.09743,-2.102085,-2.214666,-1.9328532,0.23463799,-2.8103971,-1.3152436,-1.1169943
MyStutteringLife,20,18,3948480,3996480,0,0,0,1,1,0,0,0,2,0,0,0,MyStutteringLife_20_18,-426.19336,88.615234,-40.664,24.583117,-11.288223,-23.795244,7.4717107,-23.027308,-9.942528,4.421994,-13.1049,-2.8598266,-5.040704,-8.420311,0.33201605,-5.600078,-0.9101596,0.93857825,-7.5552382,0.7391867,1.142222,-5.5542784,-0.4763854,-2.2220054,-3.2198057,0.23397343,-2.3754761,-0.79163027,-0.7802147,-3.3072107,-1.0959837,-2.463168,-3.0344713,-0.8919082,-1.0649502,-0.22060052,-0.5148054,-1.3442705,-0.37085205
MyStutteringLife,20,19,4253280,4301280,0,0,0,1,0,0,0,1,2,1,0,0,MyStutteringLife_20_19,-391.07706,87.192,-40.239815,24.385504,-9.296728,-36.503204,-3.35933,-15.630564,-12.1324835,-2.883445,-9.625459,-3.0571728,-3.1706345,-2.681439,-2.3636985,-4.920147,2.1517231,-3.0552404,-7.5967617,1.5837322,-3.7783942,-8.186797,-0.2917105,-2.1666577,-3.4269912,1.5932192,2.4052386,4.184798,4.3208294,0.50763905,-0.78274554,-0.32125196,0.4567105,1.3713876,1.0300329,-0.65760136,0.525273,3.2634377,-0.041022517
MyStutteringLife,20,20,4310080,4358080,0,0,2,1,0,0,0,2,0,0,0,0,MyStutteringLife_20_20,-311.15338,122.81767,-77.60123,25.108728,-29.026804,-26.814497,-6.2455626,-32.316505,3.5020063,-8.569841,-8.905997,3.9647117,-12.550659,-2.165465,-10.415487,-16.333366,1.4918895,-2.7969308,-11.250136,-6.5863366,-4.7569594,-5.6673527,-3.7858467,-6.5064125,-3.6042082,-3.083322,-7.9578404,-0.8891886,-2.2813056,-2.9720101,1.9155682,-1.6739994,-1.3728884,-4.03623,-0.24024631,2.1453907,-4.3262224,0.1351745,-3.2862241
MyStutteringLife,20,21,6113440,6161440,0,0,0,0,0,3,0,1,0,0,0,0,MyStutteringLife_20_21,-442.15796,99.31985,-20.755867,28.625181,-9.688589,-27.409876,7.6744275,-11.06349,-13.068489,-4.207452,-8.9488945,-4.0407777,-9.038158,-4.3517776,0.78639895,-10.218594,-3.466454,-3.8110728,-8.97389,4.472777,-2.37036,-6.0231204,3.6046145,-4.5853753,-1.7588753,1.5684259,-3.5519347,1.589864,-2.113202,-2.7828336,1.6517913,-2.4907763,-1.2533847,-1.0335456,-1.8081554,0.080203235,-2.5093274,-1.8420638,0.102337286
MyStutteringLife,20,22,6209920,6257920,0,0,0,0,0,0,0,0,3,2,0,0,MyStutteringLife_20_22,-409.33218,113.033066,-40.137585,0.41794455,-20.615099,-21.204447,-0.25483558,-22.568068,-8.850003,-2.7582579,-10.239145,-1.9142879,-5.709227,-2.7424695,-1.2690078,-7.022492,-1.5766946,-2.1030884,-5.553,-3.112979,-3.4586973,-3.5306785,-2.3558168,-2.6208575,-2.605441,-1.6485307,-1.3395978,-2.4923506,-2.2346358,-1.0469716,-2.1851704,-1.9238718,-0.8141176,-2.1018846,-1.1926795,-1.7471712,-3.7964084,-1.0590891,-0.49548343
MyStutteringLife,20,23,7050400,7098400,0,0,0,3,0,0,0,0,0,0,0,0,MyStutteringLife_20_23,-429.0194,96.14278,-35.30527,11.984604,-12.0567045,-32.465626,-2.714994,-12.386385,-9.773876,-1.244661,-8.257891,-3.221119,-2.1606967,-2.2840638,-3.313078,-7.2515135,-0.635934,-1.7691925,-6.221069,0.4728315,-0.31886938,-3.5157635,-0.2600429,-0.915934,-2.5190554,-2.0445416,-0.6090266,-0.5077001,-2.9134097,-1.8959863,-1.7702807,-2.440848,0.69394475,0.17580213,-1.4632425,-1.6172655,-2.4233289,-1.6280295,-2.521916
MyStutteringLife,20,24,676480,724480,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_20_24,-454.62857,92.59645,-53.95419,18.783825,-1.7386906,-23.243044,-1.1287824,-19.204494,-6.2435665,-1.4578018,-15.99296,-3.0494738,-3.2378588,-5.633279,0.44432077,-5.5186553,-3.875597,-2.73047,-6.914863,-2.3192532,-3.5236626,-4.156564,-0.82581335,-4.5417433,-2.613419,-1.4411894,-4.0643263,-2.00884,-2.992641,-1.8277951,-0.70013225,-1.3066576,0.8701628,-1.7760248,-2.1623402,-1.479397,-2.5160651,-0.74905413,-3.1309807
MyStutteringLife,20,25,7634720,7682720,0,0,0,1,2,1,0,1,0,0,0,0,MyStutteringLife_20_25,-478.97913,99.41412,-47.931995,32.50141,-18.150154,-24.917847,5.976802,-27.537445,-5.4067945,1.9656622,-12.59501,-2.563809,-7.008789,-2.8707979,-2.284434,-7.3716645,3.1599169,-0.7445863,-6.8597684,0.8666093,-1.7459548,-5.5181456,0.6905949,0.1411389,-2.1630025,0.025330046,-0.6926966,0.45310113,0.8590385,-1.4460993,-1.1603991,0.022347735,0.41221124,0.011602209,1.1944991,-0.5597433,-2.227389,1.0316678,-0.770531
MyStutteringLife,20,26,7792640,7840640,0,0,1,0,0,0,0,2,2,0,0,0,MyStutteringLife_20_26,-412.6919,95.30581,-38.037724,21.382807,-14.570001,-34.46318,5.417828,-16.844965,-12.030244,4.7324877,-13.384166,-6.9980574,-0.76320714,-6.257399,-3.8802087,-3.6894314,-0.21496934,-4.7389054,-7.9508348,2.8866494,-0.97065866,-5.8488817,-0.31491977,-4.142749,-2.9802048,0.33272803,-3.4590561,-1.4535257,-1.8393365,-2.4212222,1.2144191,-1.3961438,-2.2715487,-0.58782834,-0.7893701,-0.2043153,-2.19357,-1.449598,0.016228952
MyStutteringLife,20,27,7916320,7964320,0,0,1,1,0,0,0,3,2,1,0,0,MyStutteringLife_20_27,-430.3189,98.62532,-49.984703,20.304693,-10.807362,-30.369053,3.9174964,-16.404661,-6.2471886,1.2464589,-12.550428,0.37727064,-3.8416326,-3.9979053,3.0255225,-8.490315,-1.2812974,0.93941265,-8.495649,0.6024406,-0.72652733,-3.8458297,2.8147824,-2.5344386,-2.166651,1.0338712,-3.258202,0.35534066,1.1241095,-2.2502046,-0.33822358,-1.2396337,-2.1893313,-1.0879984,-1.9514983,-1.9457726,-1.9269792,-3.0598443,-2.809957
MyStutteringLife,20,28,8856320,8904320,0,0,0,2,0,0,0,3,1,1,0,0,MyStutteringLife_20_28,-453.75,94.43781,-53.77364,23.920488,-19.514503,-25.909538,-1.4869933,-26.949291,-7.905697,-7.2126613,-11.114883,1.4610776,-7.2681613,-1.9169661,-0.84796345,-9.041386,0.3221505,-2.5157175,-9.012226,-1.4067383,-5.4999466,-6.556851,-1.7413471,-6.2910533,-0.880738,-1.3680012,-4.9917345,1.0202384,-4.0864506,-2.5792189,-1.2825148,-4.718352,1.6468245,-2.5997403,-1.454177,1.6341988,-4.6079016,-0.72892714,-2.402611
MyStutteringLife,20,29,9040320,9088320,0,0,0,2,1,1,0,0,0,0,0,0,MyStutteringLife_20_29,-454.90134,106.510895,-36.802395,0.1713657,-10.409974,-15.865647,-0.25344893,-20.781542,-14.162333,-7.904398,-8.945563,0.3464989,-6.155096,0.5430981,1.3579727,-13.60697,-1.2340323,0.24678668,-11.504481,-1.8853172,-2.435245,-7.0116,-2.0595868,-3.8601594,-1.403065,-0.6188261,-3.7495034,-0.026285578,-1.0949172,-2.020836,0.050520115,-1.9823602,-1.8227679,-2.318356,-3.5676143,-2.216598,-1.3480035,-0.3933893,-0.72221935
MyStutteringLife,20,30,9288000,9336000,0,0,0,1,0,0,0,1,2,1,0,0,MyStutteringLife_20_30,-378.2637,130.95631,-76.18085,11.875556,-24.57139,-30.020535,1.5991398,-27.373657,-0.93695074,-1.8883196,-18.919,-0.517693,-7.873135,-3.5311227,0.62239957,-14.8351555,-2.4202247,-2.3669717,-15.494359,-1.1879531,-3.2108855,-8.739273,1.283472,-4.765946,-2.3262758,-0.56090343,-6.505924,0.8443832,-2.877322,-4.068296,-1.0461801,-5.283598,-1.6570256,-4.137538,-3.3541675,-1.2842507,-4.756862,1.1937156,-1.0479562
MyStutteringLife,20,31,9504160,9552160,0,0,1,0,0,0,0,0,2,1,0,0,MyStutteringLife_20_31,-434.78055,97.50907,-39.535458,24.247736,-10.523843,-37.47035,0.34056246,-14.791239,-15.047336,-1.4650754,-6.685648,-4.679246,-7.9703298,-4.59985,-1.373185,-5.031688,2.5831273,-2.8222528,-5.789396,6.1710653,-2.8938546,-7.3160334,0.58051425,-4.576794,-1.6135963,1.1113839,-3.8610735,-0.1556617,-2.145512,-4.498818,-1.5452837,-3.1231916,-1.0673469,-0.9177843,-1.7629856,2.6715307,0.28532535,-2.1932604,0.82748574
MyStutteringLife,20,32,9613440,9661440,0,0,3,0,0,0,0,0,0,0,0,0,MyStutteringLife_20_32,-415.71655,104.55925,-50.590237,41.679626,-10.169209,-38.89256,13.893526,-22.15358,-19.699564,6.817196,-12.048746,-7.6971364,-7.926544,-8.8681755,0.8030366,-10.653222,-5.524764,0.42837492,-9.764977,0.5511933,0.118117355,-7.849335,1.9411463,-0.87348235,-3.0613773,0.89048356,-3.425049,1.1673608,-0.4401377,-6.6803083,0.6628553,-2.5222933,-8.126802,-1.5866079,-3.5053144,-6.983806,-3.6759355,-3.2551155,-2.698162
MyStutteringLife,20,33,9740800,9788800,0,0,3,0,0,1,0,3,0,0,0,0,MyStutteringLife_20_33,-354.2394,99.3057,-70.26295,28.51383,-32.178486,-40.101273,14.177906,-24.920092,-9.736842,3.3921983,-15.108161,-2.5451078,-5.0592465,-4.3823733,0.32190147,-5.9323764,-0.2720891,-3.1505458,-7.207291,1.258053,-2.1084301,-4.2251863,1.1378297,-4.512293,-3.260005,2.2525175,-3.6245253,-2.086101,0.5220931,-3.7918925,-2.4380295,-1.0818204,-2.434793,-1.6050137,0.9855637,-0.3523067,-1.8750869,1.0119579,-1.2479957
MyStutteringLife,20,35,10598080,10646080,0,0,0,0,1,0,0,2,2,0,0,0,MyStutteringLife_20_35,-385.69846,103.29141,-54.25584,3.337671,-19.6512,-31.80836,11.428758,-9.836671,-10.159867,5.595213,-8.657411,-5.53986,-3.4435275,-7.404491,-5.4637847,-8.277074,-3.382403,-3.3393776,-7.717264,-0.55483717,-2.9070423,-6.8281665,-0.7432361,-2.747154,-4.9042435,-3.1931548,-2.9980557,0.075413965,-1.7212349,-4.1201706,-1.3927392,-2.2857654,-2.1438973,-0.61502546,-2.5896542,-2.7631788,-1.807842,-1.9891498,-2.8873541
MyStutteringLife,20,36,11029760,11077760,0,0,2,1,0,0,0,2,1,1,0,0,MyStutteringLife_20_36,-421.69785,103.97923,-47.717186,14.709213,-10.541612,-35.335823,4.7716274,-10.213674,-9.834802,3.8690143,-9.33752,-5.213496,-5.8103976,-6.301206,-0.26701605,-8.604608,-2.6269362,-0.6380034,-9.717828,1.5815169,1.4457334,-6.7519407,0.28859186,-1.2985841,-2.7336001,0.5577926,-1.8171064,0.54270625,-0.3441532,-3.5738487,-0.5083923,-1.1365261,-1.8330721,-0.3206256,-1.7176536,-1.8805956,-2.0491674,-2.172484,-0.4085973
MyStutteringLife,20,37,12194560,12242560,0,0,0,0,0,0,0,1,3,1,0,0,MyStutteringLife_20_37,-402.9704,128.56076,-71.16152,34.790176,-6.542489,-41.972412,-10.978425,-30.66911,-11.823666,-5.7449484,-14.76709,0.20359522,-3.8539233,-3.1188226,-2.8992708,-10.478417,-3.9230115,-7.6889,-10.777986,-1.886322,-7.519191,-6.8183274,1.2883086,-5.0086765,-3.1265123,-1.033126,-3.8949065,-0.059193134,-4.1943407,-2.264949,0.50150347,-5.4771476,-1.9695072,-2.8374147,-3.7851493,-0.63946605,-3.5327044,-2.1149135,-2.6340787
MyStutteringLife,20,38,12755840,12803840,0,0,0,0,0,1,0,2,2,0,0,0,MyStutteringLife_20_38,-429.83527,90.78619,-41.94546,21.468056,-13.123742,-15.772338,-2.6092145,-31.374546,-5.9139676,-4.602314,-16.476881,-1.0445174,-4.6143103,-2.4357042,-4.774667,-12.643787,0.8155555,-2.1676035,-7.8174424,2.8196285,-5.251717,-5.54944,1.3270186,-7.2100396,-0.06655984,-0.8357634,-6.749614,3.3726394,-3.9877043,-4.415431,1.7435699,-4.746261,-0.926627,-1.2726655,-1.145817,0.2046232,-4.0339985,1.0206339,-3.101981
MyStutteringLife,20,39,943360,991360,0,0,0,1,0,2,0,1,2,2,0,0,MyStutteringLife_20_39,-436.7964,80.49375,-47.908836,17.216127,-8.746406,-33.35122,-5.419214,-12.986169,-9.180612,-3.5536554,-4.3275886,0.68786013,-3.3454988,-1.2315019,-1.8937852,-5.510958,-0.34538886,-3.3033507,-6.155505,-1.4594991,-2.999395,-3.5055094,0.9555792,-0.22093695,-2.405646,-1.3235055,-1.4544652,-1.5190614,-2.074475,-3.085874,-2.8329973,-2.4868748,-2.1178172,-1.6751983,-0.07214846,1.3204999,1.9525446,1.7158445,-0.3908606
MyStutteringLife,21,1,53405600,53453600,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_21_1,-420.1292,54.871464,8.380781,48.326027,4.761122,-4.5343843,4.445113,-2.9034026,-12.838289,0.13340862,-12.23915,5.433521,-6.1161485,3.8140118,-1.1642221,-3.8007667,-1.5568073,-1.9826881,-3.734367,-3.8053102,-1.8088586,-4.602193,1.179849,-1.1244897,-2.14037,-0.230901,-1.617449,0.14428248,1.1511079,3.4695756,3.024633,4.326735,1.9567854,1.6116914,0.54485595,-0.3795242,-0.23238821,-0.13050866,-0.76029557
MyStutteringLife,21,2,55178720,55226720,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_21_2,-386.26227,71.45328,22.508396,23.262762,1.6235266,-0.097001605,-10.702597,-2.3572462,-3.1275384,3.871118,6.575515,1.6720828,5.3103776,10.924102,4.508208,7.8628645,-0.93993217,-3.6365929,-4.003743,5.5864954,0.05718499,1.5478944,3.8883765,0.016513783,2.880013,0.5371388,-3.2720068,-4.0368023,-5.1794453,-1.7536961,-5.3403916,-0.52386796,5.3743196,7.131084,10.436744,8.574055,5.429093,2.2954068,2.9916775
MyStutteringLife,21,4,58555520,58603520,0,0,0,0,0,0,0,1,3,0,0,0,MyStutteringLife_21_4,-353.05103,104.3085,-6.2020054,2.4206603,3.8754067,-10.120568,-17.54584,-3.912399,-11.535845,-3.520384,4.0640397,-3.9262483,-9.411948,1.5025783,-3.797578,1.9370418,-4.8507147,-2.568051,-4.332591,-0.23356758,-3.0428128,-7.3967915,-4.227922,0.64726776,-0.31176004,-1.303088,-2.1642582,-2.58856,-4.8108106,-3.315964,-1.6145867,0.010287264,0.8883344,7.954681,6.2777014,3.4020395,0.13705081,1.753728,-0.80946267
MyStutteringLife,21,5,60788640,60836640,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_21_5,-452.58328,54.933334,3.5769196,41.047665,11.160523,4.8889685,6.3463135,2.2119148,-6.3252506,3.0358737,-9.053612,5.5718904,-6.9609776,7.0421576,-1.9973888,-10.8162365,1.433823,-5.523253,-3.4889097,-0.5087595,-4.7164106,1.394556,-0.16886185,0.75176126,1.829018,-0.64073414,0.9015589,0.37989587,0.09867292,0.904526,-0.7469211,0.3714154,-0.3652234,2.0146258,-0.7048805,1.2611936,-1.4920319,0.6861361,-0.6951989
MyStutteringLife,21,6,61644960,61692960,0,0,0,0,0,0,0,0,3,2,0,0,MyStutteringLife_21_6,-456.21027,76.847046,0.72320086,35.084896,0.56373394,7.035955,6.4267273,2.0397925,-3.6779552,3.2758594,0.645649,6.2019873,-9.601834,5.9817624,-3.0659227,-5.8705726,1.7757003,-1.597944,-5.3406615,1.2717838,-0.66273415,-1.8034582,1.4054449,0.9960933,0.87216866,-0.2025295,-0.67577475,-0.6028265,-0.2872272,-0.857978,-1.7336984,0.098552726,-1.1908063,0.28625816,-1.3414388,-1.1257738,-3.273459,-2.1569884,-1.6859038
MyStutteringLife,21,7,61682080,61730080,0,0,0,1,0,0,0,0,2,0,0,0,MyStutteringLife_21_7,-355.55478,78.27198,0.48315105,14.282757,3.330868,-8.597891,-13.481953,1.0898293,-5.9691753,-5.9728694,8.654099,-3.390985,-2.216289,9.045092,-6.828432,2.0753462,-0.4110329,-3.2692533,-2.5809073,0.36191308,-2.3874645,-4.5541964,-0.86602944,1.7433302,0.6390895,-0.7263495,-2.0421379,-1.4958787,-5.877211,-3.8398445,-1.241359,0.67750907,2.5231414,4.5533214,5.102981,5.2510824,5.2823563,5.9106236,2.5035453
MyStutteringLife,21,10,1043040,1091040,0,0,0,1,0,0,0,0,2,0,0,0,MyStutteringLife_21_10,-392.8095,59.948055,4.3737416,22.330795,3.45258,6.7433853,9.313756,1.7444538,-4.1618586,7.6327085,-5.368117,4.5758204,-5.6345773,4.188511,-2.0374877,-6.317952,-1.752672,0.2815314,-2.6491454,-0.12314465,-1.414499,-0.063502826,0.034430366,-2.0832725,2.9549541,-1.1880907,-0.08831137,1.6894209,-1.1299932,-0.7496508,-2.071592,-0.24985506,-1.1024525,1.3339982,0.36737356,0.86055315,-1.255355,-0.7296095,-2.5114899
MyStutteringLife,21,11,1083040,1131040,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_21_11,-367.41913,89.84073,3.8907561,19.922356,7.301968,-12.345659,-8.845953,6.230139,-15.169185,2.774312,2.7061744,-6.654038,-3.01517,1.0282215,-0.77806747,-0.83732826,-1.3164829,-4.5042496,-8.009287,-1.7836591,-4.664466,-1.1981988,0.461333,1.3228074,-4.169624,-4.4002595,-6.0499554,-1.2575568,-6.7294955,-2.8616626,-0.7289777,-2.1894553,-2.5086215,2.3790057,4.8193784,2.170919,0.8114879,3.6858761,1.6748089
MyStutteringLife,21,12,4733760,4781760,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_21_12,-385.10443,97.55506,5.4526744,24.548658,10.613677,-5.0214686,-5.0642,6.59632,-13.27269,8.278052,-0.49258155,-3.3979232,-1.403862,1.8152155,1.9951563,4.133985,1.595468,-1.324703,-2.0088248,0.8573242,1.5053105,1.5513566,1.4306426,0.18804955,0.9721372,-1.8444846,-2.492674,-3.0734155,-5.330574,-0.53765374,-0.28220564,1.1134584,2.0752678,3.2537563,3.309321,0.34131902,1.5084385,6.6768475,7.2528925
MyStutteringLife,21,14,1496960,1544960,0,0,0,1,0,0,0,0,2,1,0,0,MyStutteringLife_21_14,-461.4704,59.983215,19.883495,32.09615,9.331384,-5.735831,-3.3176582,7.446978,-7.6792564,1.839922,-0.046655692,-3.497117,0.486587,-1.183993,-4.241727,4.089299,2.5811644,-7.269548,-2.9121506,1.5163457,-1.4742372,0.4131261,-0.41551995,0.3989173,-1.3073823,-2.8014007,-2.1589017,-1.9234071,-5.493907,-0.87935024,-2.9626985,-2.6349442,-3.81139,-2.4757185,1.6182245,-2.4514108,-2.631671,-2.095509,-1.6779412
MyStutteringLife,21,15,7564960,7612960,0,0,0,1,0,0,0,0,2,0,0,0,MyStutteringLife_21_15,-358.93887,94.787476,12.189575,37.950256,7.6071672,-6.6219754,-20.408466,12.248927,-19.922794,-5.2195134,2.898827,-8.34432,1.982789,-1.280583,-3.7709935,7.150728,2.1783934,-6.9676538,-0.9558443,0.5987843,3.3237476,-2.4082534,2.562255,-0.16593692,-3.6198487,-0.7635348,-2.634218,-0.7324351,-5.037622,-1.6813889,-0.1438331,0.088468835,0.5123916,4.50662,8.634255,6.1015587,3.6523602,7.230128,2.8497255
MyStutteringLife,21,16,7834400,7882400,0,0,1,0,0,0,0,3,2,1,0,0,MyStutteringLife_21_16,-379.65466,81.4344,-16.65511,23.070564,-0.6120657,-0.7153141,5.402238,3.1489928,-12.530669,2.2504082,-5.7339263,4.4622583,-9.553507,-0.0703827,1.1508234,-10.38068,2.4180768,-3.1894898,-5.8428493,1.5923535,-2.2003727,-3.499779,2.7601428,-2.0620475,1.5626034,-2.2760963,-1.5713415,-0.47937495,-2.3320203,-1.0880574,-3.0156214,-0.8603837,-2.0369468,-3.484659,-2.6958544,-1.8318756,-3.3070104,-1.670951,-3.469532
MyStutteringLife,21,17,8964000,9012000,0,0,0,2,0,0,0,0,1,0,0,0,MyStutteringLife_21_17,-472.6835,59.64065,11.468459,30.822897,1.931251,8.1419935,6.773103,4.280802,-8.523184,4.591216,-4.9596715,-0.04120468,-2.6183894,4.2304316,0.22838908,-3.4871397,0.95426226,-1.6001606,-3.0916398,3.1022453,-2.3839984,-0.42030123,1.4193119,-2.4536688,2.9059834,-0.5899768,-0.11166826,2.0855536,0.5911256,-0.5697649,-1.3966931,-1.345221,-1.7556427,-0.67014164,-1.3228041,-0.17596196,-2.413141,-1.3287879,-2.7092898
MyStutteringLife,21,18,9220640,9268640,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_21_18,-412.5765,67.63322,0.17609154,43.22539,11.455222,3.4639382,-0.1815029,2.5017002,-6.679628,2.8888342,-7.2884526,5.5485163,-5.9339075,10.258104,-3.6826847,-8.224499,3.3651075,-6.000952,-1.9155166,-1.9617875,-2.4343085,-2.598269,0.26302564,-0.14951089,2.2691693,-2.5013094,2.0744693,-2.548576,2.2952387,-1.2166882,-0.2208971,-0.6521875,-0.94314575,1.0492058,-0.8168432,-0.605281,-0.94235784,-1.0369483,-1.0960233
MyStutteringLife,21,19,14945600,14993600,0,0,0,0,0,0,0,0,3,1,0,0,MyStutteringLife_21_19,-397.43524,63.726753,-1.6976435,39.361347,7.2168684,6.9203434,1.6254563,1.368927,-11.002029,4.5587454,-7.150728,3.633904,-12.201039,2.1828027,-0.6345543,-8.328207,-3.0654602,-2.0406334,-6.011913,-1.5011947,-0.8895382,-4.014831,-2.3070905,-0.45561615,0.23232915,-2.0113523,-2.5683403,-1.2928146,-0.9030539,-0.12398973,-1.7382983,2.819558,0.6162935,2.5096128,-0.01664253,-1.0385613,0.5412239,-0.32804528,-0.15917286
MyStutteringLife,21,20,16731040,16779040,0,0,0,1,1,0,0,0,1,0,0,0,MyStutteringLife_21_20,-401.49997,105.80224,-2.7861562,36.55946,-9.315373,5.768765,11.406279,-0.19165155,-6.736944,6.7362504,-8.739163,4.795819,-5.907086,-0.10117699,1.1710504,-9.806994,-4.8412466,-4.631287,-6.4934087,-6.0345373,-2.2788396,-4.5447555,-0.5737443,-1.6731741,-1.5953447,-1.4634794,-2.0986776,-1.6777267,-2.278727,-1.2246838,-2.4990916,-1.7592993,-0.8218859,-1.5184313,-0.7468755,-0.40068245,-1.7751464,0.72942215,-1.29594
MyStutteringLife,21,21,1638400,1686400,0,0,0,0,0,0,0,0,3,1,0,0,MyStutteringLife_21_21,-391.82605,104.03838,13.787235,9.358479,3.974303,-5.7863574,-1.9570054,5.1796694,-13.362376,10.590017,4.2970037,-6.1739016,-2.0610325,0.29136246,-4.1335716,-1.6342081,-1.0255649,-7.29077,-5.8325157,-1.9105879,-2.4684682,-1.1640277,-0.80171657,1.0154809,-1.9600996,-3.2383466,-3.5440803,-2.718368,-6.410664,-1.4114035,-3.400871,-2.965559,-3.17113,-2.461248,-1.4391053,-3.807996,-4.778522,-1.3046772,-0.10596599
MyStutteringLife,21,22,17959200,18007200,0,0,0,1,0,0,0,0,3,1,0,0,MyStutteringLife_21_22,-396.09076,66.18904,3.904939,38.46002,-0.19637112,3.707271,7.747607,1.639858,-5.6243987,3.7962997,-7.3350844,6.9411902,-4.430562,7.047871,2.389731,-4.9219,-0.0073670293,-4.434833,-2.192594,-3.177385,-0.09092763,-1.8391,-0.29039016,2.7936678,0.62030643,-1.7899883,2.6649976,-0.59161806,2.1664147,1.364569,-1.4377661,0.42172882,-1.2575848,1.385724,-0.4293941,1.1229337,-1.4619194,-0.62531376,-0.24074537
MyStutteringLife,21,23,20560640,20608640,0,0,1,0,0,0,0,0,2,1,0,0,MyStutteringLife_21_23,-439.68155,77.72122,9.624137,17.05911,13.37008,1.5079886,-6.1202917,7.0351186,-4.124015,7.3397775,3.2037954,0.32420033,-2.0096285,-0.43197688,0.8025811,0.6265156,0.8691115,-1.1848494,-5.786454,-0.73682445,-2.23536,-1.9656817,-1.8184438,-2.2364485,-0.839673,-1.354753,-2.4795094,-4.3982496,-3.3061793,-2.3558924,-1.7766962,-0.54276395,-0.5990952,1.1104046,0.74614596,0.00994623,-1.4637271,-0.8778528,-0.17978847
