Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
StutterTalk,9,3,6191040,6239040,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_3,-368.4889,119.92443,19.141228,16.696049,-11.335257,-0.98077124,-13.744058,-8.407084,0.6051841,-5.154698,-2.2298028,-5.055603,-6.084334,-10.20054,-13.022794,-8.445038,-9.213726,-5.4228215,-3.4383826,-3.221185,-1.9221098,-3.8874323,-4.029561,-5.8634734,-3.5511181,4.788096,2.0142236,4.6901712,2.8282156,-0.75502616,-1.2440611,-2.7437716,-2.6058278,-2.8279395,-0.7698508,-2.7364268,-4.9055037,-2.2951531,-1.0840639
StutterTalk,9,4,6574560,6622560,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_4,-396.63544,98.55469,13.408955,12.079316,3.6920362,-3.721388,-6.962294,3.3325403,3.3905666,-2.9763238,-0.83459944,-2.242771,-5.8245287,-12.753108,-8.484741,-4.3027754,-5.5673647,-5.2891665,-3.7591546,-4.582453,-4.67221,-5.561969,-6.6639733,-2.591237,-4.244939,0.9524004,-5.715189,-0.8081416,2.164089,3.2450554,3.3735325,1.3660387,2.0503268,1.3956852,0.38113922,-1.8543603,-2.1329944,-0.6996107,-1.7270445
StutterTalk,9,13,12391680,12439680,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_13,-316.31488,101.786476,12.238311,21.80139,-4.614714,-14.447762,-11.1847315,-12.318446,-2.2208076,-4.0553637,-3.883841,-3.8493335,-3.6252062,-7.3035507,-6.3297796,-3.179671,-4.1581893,-0.16805468,-2.152519,-3.340411,-6.343843,-4.335386,-3.280365,-0.71542513,-3.9162402,-3.1650176,-6.6844325,-3.2419872,-4.94239,-0.9035995,4.378201,8.754548,6.9222274,5.015361,3.413104,0.9556044,0.17486507,3.1296856,2.2444763
StutterTalk,9,15,15169600,15217600,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_9_15,-365.764,87.037674,5.026595,1.1753727,5.8290067,-4.598284,-8.642308,-0.6109506,8.085441,-2.8347375,-0.9470264,0.8697729,-6.962357,-7.3185744,-10.071431,-5.97298,-6.661456,-1.6680251,-3.8542085,-1.0200984,-6.302428,-4.2018504,-3.7319615,1.6162922,0.4755497,3.7302408,0.016518025,-1.4472271,-4.2531004,-2.6538932,-1.5462167,-0.075695015,0.8231427,0.08605632,-3.473598,-1.7634124,0.4183618,0.11295983,-0.160342
StutterTalk,9,18,17667200,17715200,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_18,-316.45862,89.929405,20.104988,17.67858,8.547892,-5.991934,-9.371827,-5.7577395,0.46751076,0.0023439692,-5.419137,-0.076466456,-8.597127,-10.801185,-4.1926174,-4.900426,-7.0948772,-5.024297,-11.3045,-6.5200896,-4.2311764,-3.6985097,-1.5636673,1.4053613,4.04412,9.165207,1.5574703,-2.2666032,-6.055208,-3.9894326,-0.5896167,0.78411484,-3.3178933,-4.250715,-1.7070833,-0.6622044,-0.45622766,-0.80565065,-3.2897408
StutterTalk,9,24,22081440,22129440,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_24,-308.7106,101.594734,9.3960285,18.116074,-6.675196,0.5083298,-5.5150347,-8.737151,0.28789073,-4.7342587,1.5046988,-0.91619027,-2.2460427,-7.455105,-6.7959375,-4.0698075,-6.3273892,1.2377912,-6.9957924,-7.8315234,-9.74117,-8.597619,-3.5491745,1.3788168,3.883769,3.0694149,0.32734117,1.6873691,0.66052175,-0.06793387,3.830641,5.733434,1.8067613,-0.94732404,-4.285998,-1.2734149,0.17615151,-0.7628907,-4.4087653
StutterTalk,9,26,26878240,26926240,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_26,-335.27795,71.95047,11.707057,22.175186,-9.01037,-11.461677,-8.526838,-9.644797,-1.2098927,-10.165078,-2.202719,-6.0896444,-7.0725927,-7.524797,-5.530638,-3.7765574,-7.430477,-4.8446445,-4.960859,-5.892179,-5.271239,-0.8260357,-3.2274134,-0.47532365,-1.4963272,3.7787225,0.5968036,3.9871573,3.3310437,3.4234886,2.2946198,2.9202268,0.46012846,-1.8325176,-1.4676642,0.72871244,-1.7961025,-2.9393106,-3.7623389
StutterTalk,9,28,28674880,28722880,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_28,-314.452,83.70551,12.31752,14.539372,-7.281187,-3.166111,-7.634463,-9.456094,-2.0211754,-9.466777,-2.0473151,-7.206469,-9.772515,-8.769647,-9.206129,-8.42952,-11.565096,-4.498913,-11.103347,-4.04112,-0.22752964,1.9187703,1.4030106,-0.69772184,-2.566123,0.7461142,0.6900053,1.823799,-0.70705706,-2.0332055,0.22711113,1.7360364,-1.0334027,0.3529213,0.12756483,-0.9392516,-3.6366603,-2.334967,-0.43116835
StutterTalk,9,30,29732000,29780000,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_9_30,-317.99017,101.892654,-4.597616,25.011742,-3.1620429,-1.7566298,-15.822879,-9.028195,1.691324,-6.421836,2.5159175,-6.810513,-3.3950906,-6.800399,-9.173309,-5.3291354,-10.019678,-5.815369,-6.0285215,-10.067714,-7.51401,-6.0209327,-2.3842676,-2.3664808,-6.3336177,-0.19785964,1.7506006,1.5101085,0.5949287,0.8965277,2.5922246,5.3620815,2.7385983,0.93288845,0.91453373,-0.7267728,-2.0151155,-0.4130227,-1.4374741
StutterTalk,9,31,31513760,31561760,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_9_31,-320.71695,102.90479,13.112416,12.599088,-7.397156,-5.888209,-6.906503,-11.022234,1.3550502,-5.449324,-0.2237339,-6.249748,-8.95724,-5.9341736,-5.6583323,-6.5416074,-11.933216,-2.2656956,-8.107026,-3.1745443,-6.9927173,-7.9526725,-3.7992785,-9.1204,-4.817202,-0.07856409,2.1024616,6.551814,4.9563713,6.04821,4.3407946,5.5110855,3.5481567,1.8442962,-2.0836513,-1.0311648,-0.88756096,-2.050541,-0.55377764
StutterTalk,9,39,4572000,4620000,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_9_39,-352.22153,121.999535,-4.116252,45.589573,15.915112,-7.0102663,-9.787574,-15.535647,-6.264566,2.9704785,-12.915819,0.9226566,-1.0829847,-15.63274,-3.423532,-14.353443,-4.2462,-5.3670163,-10.926811,0.43214148,-8.855514,-5.2569084,-4.6951046,-1.642865,-4.441396,-6.4281135,-7.5885634,-6.6854753,-3.4407518,-6.9569364,-4.4242797,-7.0789685,-6.539788,-4.42578,-2.662731,-0.5640775,-4.124203,-0.41438082,-1.6692631
StutterTalk,10,3,6057760,6105760,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_3,-333.03662,75.54696,6.468015,37.07711,-2.6860814,-0.9076,-13.298885,-16.267645,-0.4051957,-5.196847,-9.812181,-8.660757,-7.0288053,1.9770374,-13.553768,-5.496862,-2.580099,-8.955336,-5.1583695,-4.101392,-9.585725,-4.194826,-4.549651,-7.236793,-7.4095583,-3.224578,-8.839207,-6.3177514,-2.5883145,-4.088774,-5.0364356,-5.402092,-5.265418,-5.0252886,-3.7141902,-3.5887077,-1.6088445,-1.6195642,-1.6212546
StutterTalk,10,5,6282560,6330560,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_10_5,-388.91168,51.933388,13.762469,23.289162,-2.5084078,3.5588386,-5.929021,-9.291914,-4.3459144,0.54536194,-10.832856,-5.075786,-7.036732,-0.75182587,-6.1156855,-6.10229,-1.3611182,-4.9952645,-4.161207,0.1624869,-5.564646,-2.058385,-6.448709,-2.8875792,-4.642066,-3.0341144,-5.1361823,-3.6708632,-2.5839884,-3.0081098,-3.9010377,-3.4331198,-5.107793,-2.7658093,-2.382094,-3.4445972,-3.112353,-2.383702,-3.004229
StutterTalk,10,10,2042880,2090880,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_10,-283.16336,92.37434,-20.21746,11.231348,-0.09285389,-2.7241864,-10.275463,-18.117214,-2.79154,-2.5021436,-5.86846,-7.246955,-7.838027,-3.263926,-12.528801,-4.8062615,-7.504797,-9.518877,-6.126494,-6.8718257,-7.3323717,-7.1069536,-4.644801,-5.9451923,-4.628368,-3.6194916,-7.9200354,-4.535883,-5.8801503,-3.070507,-4.714046,-2.7450416,-3.1184785,-1.2678362,-1.2571065,-0.21459255,0.027083296,-0.23324199,-0.4954584
StutterTalk,10,14,15632960,15680960,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_14,-370.9557,26.88211,-27.482235,26.951014,-23.542,-16.118963,-9.0853,1.591407,-12.103009,-11.731497,-13.409252,-8.8813505,1.7626156,-15.126643,-6.8038206,-4.1588163,-10.665569,-2.5267243,-3.270403,-0.9080977,4.515577,5.819898,-0.7313225,6.094231,0.99023724,-0.6268192,-3.6978016,-0.32254726,-0.04123981,1.3331915,-5.6661468,-5.860099,-3.783487,-2.6080425,-4.703876,-5.2374005,-4.403868,-0.37779975,0.22111678
StutterTalk,10,17,3213600,3261600,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_17,-300.57227,78.532936,-0.6651979,16.776094,1.830855,2.9560258,-8.431459,-11.132192,-2.8321605,-1.0877699,-8.730183,-3.5811515,-5.675853,0.5403642,-10.108449,-5.7636185,-3.268428,-9.2961235,-5.8455834,-3.420341,-7.9796267,-3.9754243,-6.4897914,-4.3748827,-0.9966029,-2.194914,-4.9921384,-0.8450154,-2.3311303,-1.8540328,-5.0381413,-2.0787933,-3.327724,-2.4278464,-3.268408,-4.076839,-3.9985807,-2.7547097,-2.836432
StutterTalk,10,22,35511680,35559680,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_22,-350.6143,99.13473,-26.078794,20.324413,-28.86041,-18.25279,-16.782263,-16.26045,-7.4729705,-14.178137,-5.13336,-10.4546175,-8.398686,-7.460349,-17.046896,-8.205454,-5.8041854,-5.6867537,-4.497093,-7.426865,-6.395885,-2.5224206,-2.9813423,-6.477446,-5.784881,-5.0055456,-5.915432,-3.1786537,1.116706,2.6472344,2.9491549,2.2850997,0.8793543,1.4296651,0.58940935,-0.46724933,-0.9315986,-1.3356235,-0.6140217
StutterTalk,10,24,36859840,36907840,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_10_24,-355.47485,108.605896,-41.276703,-3.2303433,-28.818926,-12.56149,-14.5231695,-15.6687,-1.0301766,-16.555784,-5.7275944,-10.400625,-10.627583,-9.016967,-14.005049,-10.085072,-10.404426,-8.72554,-5.1516647,-3.0938647,-1.1788324,-2.813194,-6.328815,-6.094545,-2.6074047,-0.067753576,0.22887161,-1.1877382,-0.7120742,2.2924614,2.2615657,0.63693196,0.07760301,-1.1216903,-0.56922793,-1.4515496,-0.62792903,0.9118298,-0.85192895
StutterTalk,11,15,15379040,15427040,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_11_15,-277.72665,111.324356,-9.844659,37.38566,14.972515,-16.78253,-2.1680913,-7.878047,-5.179741,4.264834,-4.429345,-3.4183617,-3.610628,-1.2415378,-6.079268,-4.2565956,-5.4593616,-3.9598413,-9.606105,0.68661094,-4.4777784,-5.840108,-4.7359138,-2.8491437,-1.1484702,-0.8465938,-3.8668582,-3.9376616,-1.291266,-0.08734693,-2.3232872,-4.185406,-0.90386206,-3.0292783,-1.9112742,2.4612205,1.9371952,1.0608883,-2.5257685
StutterTalk,11,17,5266400,5314400,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_11_17,-285.5431,101.20847,-12.502076,18.651726,-4.1475344,-15.81211,-25.533627,-14.140299,-1.8742863,-2.7601473,-6.8999557,-4.3854923,-5.111508,-12.734357,-10.0215845,-1.6944559,-5.707423,-0.18737815,1.6759439,4.0397124,-2.0236714,3.49738,6.228147,4.1116605,-1.0521016,-3.0466957,-4.5266457,-2.5291622,-3.1139748,-0.65573466,1.4510287,4.441451,3.8864934,0.6067779,-0.7911485,-0.17651035,-1.4033451,-1.8800005,-4.4684896
StutterTalk,11,22,23350080,23398080,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_11_22,-337.23297,130.04904,-10.130629,52.193977,12.474351,-14.772223,11.542868,-9.5328455,-7.009056,-0.35440415,-8.683605,-5.3123274,3.7479224,-10.287198,-3.9743094,-4.3649716,-3.631676,-2.2833347,-2.8204541,-0.31554163,-6.8512535,-8.776364,-1.6219909,-3.691507,-1.4953138,-3.6631334,-2.6410506,-3.613758,-4.8873315,-3.2095122,-5.0418024,-2.859893,-2.9458795,-4.089297,-0.5841488,1.0099453,1.6147801,1.8631957,0.8844746
StutterTalk,11,24,25461920,25509920,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_11_24,-272.329,96.76552,4.089909,24.243097,1.4140849,-12.374944,-8.836691,-2.599983,-4.2043076,8.0201025,-14.3688545,-3.5363228,4.6411004,-8.7975235,-2.6475232,-6.719836,3.50151,-6.587165,-6.539524,2.015653,-5.844482,-7.114839,-2.9948697,-3.3231452,-2.20285,-0.66619176,-1.7844214,-3.8739235,-3.5660357,-4.8435664,-2.683155,-0.50112057,-3.8005362,0.05431247,-0.5977902,1.5774851,-2.5232232,-2.924881,-2.2399497
StutterTalk,11,32,29256640,29304640,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_11_32,-313.4396,109.29612,-7.302309,36.90602,11.621789,-10.503169,-4.495061,2.4823084,-2.2443721,3.0548246,-6.371345,-9.564637,-1.3611907,-8.872177,-4.962333,-8.790566,-4.489028,-5.570338,-3.9624052,0.06040873,-6.4183416,-6.250016,-2.5272233,-1.8942987,-4.08947,-3.2088728,-4.65467,-5.1205564,-5.1409106,-3.9142058,-4.7701154,-4.349462,-1.3357276,-0.58702093,-1.2440451,1.0678412,2.6777308,-0.17213543,-1.6109377
StutterTalk,11,35,29566560,29614560,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_11_35,-407.4551,87.795906,13.3364,30.147753,13.756291,-5.1408076,0.28657478,-1.9586204,-1.6091022,1.3562775,-7.5109572,-6.2666764,-0.30856645,-5.214021,-4.0065265,-8.557056,0.9176983,-3.310941,-3.6052136,-2.199991,-6.90927,-4.9976583,-3.5332885,-1.02373,-3.8405116,-0.8627348,-2.866322,-3.859236,-4.320323,-1.0731843,-1.8131839,-2.7490304,-2.8229585,-3.704753,-2.4058828,1.3184817,0.6293879,-1.4766026,-0.9304553
StutterTalk,12,1,5072160,5120160,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_12_1,-223.99454,111.45058,22.160328,29.22384,-0.69129246,2.321406,-10.997361,-4.3232975,16.107998,2.6389613,-3.6915183,0.13682869,-9.833531,13.5865555,-10.50073,8.40221,5.8678236,-1.6609763,-2.3834512,-1.0187893,-4.730611,-7.981375,-3.6545327,-2.2567868,-0.6533364,2.941785,-4.192709,-0.116231464,0.9351355,0.7649188,-0.91462797,0.741855,-0.5792313,1.0903535,-3.5933478,-2.6917982,-5.1464624,-0.44696733,-0.31468475
StutterTalk,12,3,5357920,5405920,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_12_3,-233.8344,120.17901,24.848455,52.613995,5.044581,1.4135898,-21.482216,-7.24034,7.764008,-8.188099,-4.9768744,1.9483615,-4.3174124,4.8170714,-8.57979,-0.5139891,8.605032,-5.4809933,-4.7575336,-2.152143,-4.7363434,-5.1168575,-2.0634139,8.499386,-6.5692134,5.6159635,-5.565055,4.1489735,3.9590821,-3.0803063,-0.6559289,-2.131395,-1.3484888,-2.8776467,-6.207153,-3.1540835,-4.6813226,-2.3055506,-5.029563
StutterTalk,12,6,7436480,7484480,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_12_6,-227.6443,112.11136,32.696407,59.452003,-8.027241,-1.5902939,-7.3582172,-8.627912,0.4890074,-14.593876,2.194646,3.2751896,-14.374342,14.144592,1.3385432,1.6657869,7.4234333,0.094089866,1.8711871,-7.02135,-0.90445447,-5.0237412,-7.5564213,6.579215,-7.8296294,6.0425744,-6.937608,5.386792,2.8371131,-3.2353034,2.851699,-3.2354372,-3.6237867,-3.8167942,-5.0825577,-1.7003256,-3.3952422,-1.7686893,-4.0708594
StutterTalk,12,8,7718400,7766400,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_12_8,-214.656,111.65478,22.25914,39.43073,7.495753,5.8165054,-24.889332,-14.086657,6.237543,-7.1073537,-4.5139494,3.4544876,-7.4132695,14.113375,-6.616829,-0.074970186,9.450495,-0.89692974,-0.04152419,-2.1819847,-4.30949,-4.0859385,-5.5699387,0.9147005,-5.781137,7.594965,-7.509094,-0.5630045,0.08572194,-1.6147943,0.12647,-2.5177214,-1.6973442,-2.544542,-1.9741094,-2.9243677,-2.6158388,-1.7485492,-5.571066
StutterTalk,12,11,7935360,7983360,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_12_11,-271.2267,131.06038,30.606518,48.928596,-10.758904,4.26382,-11.031405,-2.9607105,4.468903,-5.1129894,-3.28183,0.17179406,-11.534854,2.992359,6.362588,-3.371074,6.754352,0.5580552,-1.215923,-0.8029085,-3.3676765,0.18780938,-9.303396,6.182628,-7.5287857,7.108504,-3.6483784,-1.776767,6.3172784,-5.387761,3.650659,-3.396333,-5.383219,-0.827378,-2.9982083,-3.2899356,-0.56036127,-0.19904974,-2.8783357
StutterTalk,13,1,25721440,25769440,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_1,-305.8751,66.99632,-16.502314,8.967039,-8.672545,-19.89916,-10.422479,-8.166648,-10.2896185,-4.205961,-8.175646,-16.791492,-6.308016,-12.481543,-8.96974,-2.4852972,-7.7848763,-4.4191575,-6.772832,-6.7201614,-8.014822,-1.516579,-6.422947,-4.412346,-4.0290847,-4.798863,-4.2396846,-0.9992535,-1.8147241,2.9988782,1.4805694,4.4485164,3.5374954,3.5089703,3.2972753,2.0585523,0.47307095,-1.33292,-4.3046584
StutterTalk,13,7,30685600,30733600,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_7,-313.79913,82.36207,-22.769253,7.569131,-14.009101,-15.183532,-14.394021,-17.358324,-11.60778,-6.0721736,-2.6220057,-16.722937,-7.938722,-14.379545,-8.040036,-6.8604107,-9.565301,-4.666009,-8.241042,-6.850083,-8.217775,-4.1590962,-6.2186885,-3.2884808,-3.200784,-1.6822304,-3.1499116,-2.639134,-0.14355366,6.9363475,5.9268045,9.757789,3.9604204,3.765346,2.9336007,2.6345043,-1.6753112,-0.5977907,-1.8221216
StutterTalk,13,12,4072480,4120480,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_12,-346.7958,78.94321,-31.146715,8.410369,-7.083006,-17.797768,-10.994593,-8.363459,-4.45074,-10.127157,-5.764932,-7.7320185,-9.909799,-10.879967,-9.53427,0.49952015,-5.9897046,-4.0727625,-4.8772726,-5.333403,-7.7412825,-6.154437,-7.8351116,-0.35394412,-3.8514569,-0.9086541,-4.7435846,-3.9465501,-5.8623447,1.119509,2.015574,9.763195,8.030922,5.4167333,1.5763724,1.1035731,-2.8328688,-3.5592313,-0.6829991
StutterTalk,13,15,9131520,9179520,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_15,-344.05463,66.54433,-16.257915,22.04995,-6.9002147,-12.899183,-11.988231,-7.025803,-9.192321,-4.5295744,-8.826778,-13.824811,-4.7386007,-14.597792,-4.1788425,-2.8385441,-6.312424,-5.0967903,-6.3564897,-8.180579,-8.341808,-4.3896537,-9.296231,-1.6411136,-4.6322165,-2.327965,-2.7224226,-6.564005,-1.104604,2.3147836,4.877388,7.7288585,10.407631,2.8233173,5.6865864,-1.841783,-0.6423582,-1.4680877,-4.8154545
StutterTalk,13,18,10946240,10994240,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_18,-279.24316,68.064,-28.131878,25.612442,-12.281911,-25.349916,-10.235569,-5.109949,-11.1490755,-10.1621475,-7.173256,-16.380995,-7.856383,-16.352304,-6.2607865,-1.3724729,-8.4478035,-2.7838511,-8.931536,-9.711985,-10.296294,-0.86352533,-5.871209,-0.46005386,-5.147857,-3.8083014,-2.0114799,-2.2310517,3.0049462,8.835365,5.884498,7.799137,5.118475,-2.124298,0.8976005,-1.015209,1.2257838,-2.2351122,-5.7186985
StutterTalk,13,25,14291040,14339040,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_25,-299.7363,66.27534,-20.22948,27.823442,-10.993908,-26.539366,-2.980111,-14.897155,-9.529201,-11.7062235,-8.518035,-17.51616,-7.2358913,-11.435842,-8.18463,-4.069708,-4.689665,-0.99589723,-11.89984,-7.7475443,-10.593137,-6.512916,-6.212115,-3.646474,-0.71446794,-2.229418,0.85431206,-0.12036918,4.053809,9.986632,10.475244,9.020478,3.0281055,0.31429297,-0.82990265,0.45616737,-1.8843052,-3.7955933,-4.1344485
StutterTalk,13,27,14790400,14838400,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_27,-308.25732,63.16907,-17.827574,20.067516,-7.9474487,-19.980894,-13.22336,-7.835921,-5.954396,-6.265356,-10.821893,-16.299526,-7.120807,-11.348379,-7.623077,-3.2651136,-6.9883876,-3.3162127,-6.675727,-5.773137,-7.631362,-3.38691,-7.380705,-2.5988975,-3.4465053,-2.2627606,-1.5946283,-4.131172,-3.3327823,1.4266278,1.5446584,5.5398793,5.15877,5.8360853,6.48588,2.639165,-4.4488997,-3.7881117,-1.8911688
StutterTalk,13,34,21918720,21966720,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_13_34,-262.01376,86.03378,-10.46937,20.784842,-9.1648245,-36.360146,-12.326069,1.6286533,1.0284575,-12.355246,-11.202812,-11.483105,-4.289958,-12.320768,-7.8146415,-5.199735,-1.9511575,-6.1594853,1.5012207,-13.739924,-15.359899,-4.618029,-10.621752,-4.5780025,-6.2767906,-2.068541,-6.281153,-5.8492274,-6.842372,1.5375981,-3.8725557,-4.220893,-4.222546,-1.3325347,-3.4980385,0.22191139,6.15327,8.211767,4.0454016
StutterTalk,13,35,23394240,23442240,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_13_35,-291.4931,65.62618,-14.799248,17.271166,-7.505755,-24.48773,-15.361191,-11.302351,-11.524756,-15.400941,-6.3514733,-5.856512,-7.0449286,-14.2072,-12.1192045,-1.1506817,-8.683944,-3.6244175,-8.232091,-9.557214,-11.389238,-7.489498,-10.024601,-2.847475,-4.510409,2.1256394,3.9123075,0.21083653,3.150553,8.304594,5.066303,8.18171,6.0726333,3.8480933,-1.810313,-1.9139776,-2.3569686,0.316548,-3.3474097
StutterTalk,13,38,25583360,25631360,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_38,-301.22592,65.98414,-19.024544,11.976727,-12.378887,-17.23893,-4.411413,-16.40471,-12.567773,-4.113812,-6.867239,-18.324476,-8.008708,-8.820929,-4.22059,-3.9532177,-6.0838604,-4.3054624,-7.935704,-10.194484,-9.5938835,-4.3982987,-7.8070555,-4.7114024,-6.5978518,-4.745947,-3.4366395,-0.8821512,5.995988,16.14538,14.798096,16.569256,8.03724,2.7051375,-2.0630035,-0.7632291,0.75403804,-2.6889236,-5.120712
StutterTalk,13,39,3587200,3635200,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_13_39,-306.16113,49.7846,-24.264994,33.658432,-6.948181,-23.203632,-14.005888,-13.749606,-10.534531,-14.285434,-3.11609,-5.877316,-6.0476203,-10.590494,-10.155884,1.6851828,-8.101423,-3.87883,-9.692377,-5.2669954,-11.750848,-7.7467117,-7.7984333,-5.02321,-0.802591,-4.5009646,-3.8413267,-5.1949587,-0.43650934,2.3624828,6.608659,12.629984,13.613554,10.751647,1.8272454,0.2446257,-1.6833502,-2.7696266,0.34089836
StutterTalk,14,1,25708000,25756000,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_14_1,-334.84253,113.4261,27.222471,35.91475,13.987416,-0.21089846,-16.947544,-17.844294,-11.848192,-8.225022,-4.706494,-6.2257814,-8.153998,1.2675192,-9.319886,-6.0435176,-4.2582645,-4.0035577,-7.238793,-2.5199218,-4.625541,-2.536832,-1.9265554,-5.826904,-8.400869,-5.1920595,-6.982029,-2.7001197,-3.0649595,-3.7725594,-5.7158523,-7.6178117,-3.9719822,-4.460968,-2.24852,-1.8582616,-1.6166576,-3.2523878,-4.624837
StutterTalk,14,7,29055840,29103840,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_14_7,-321.64752,131.41753,-11.910076,32.14343,17.966364,-7.70264,-15.013809,-12.197881,0.608269,0.8557804,-4.3388915,-1.6795443,-6.107557,-1.6423821,-7.723067,-8.659448,0.57233524,-4.3507056,-5.433015,0.51355535,-8.521752,0.19430631,-5.136999,-4.435989,-0.53543705,-3.4690516,-4.7620387,1.6249856,-2.7678707,-1.7497675,-2.961424,-3.563979,-0.46565232,0.5722505,-1.9259133,-1.4550153,-3.3696108,-3.9142044,-2.00761
StutterTalk,14,16,13324960,13372960,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_14_16,-333.9046,132.50955,-6.186958,18.725891,-5.933523,-14.232435,-6.92923,-13.332583,-8.983217,13.642772,-1.5786474,-9.3903885,-6.316155,-4.194365,-6.229424,-14.492618,0.42442733,-3.8640325,-2.6496606,3.5948012,-6.545272,-3.844144,-4.1875987,-5.3262672,-5.3118443,-5.745385,-1.5333031,-1.1041648,-1.2417116,-0.3854703,-1.1058214,1.9654834,1.8506283,-2.0629137,-0.24847487,3.4135678,0.42538646,-0.62653816,1.4211264
StutterTalk,14,33,22766720,22814720,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_14_33,-382.39398,139.98508,4.2016416,23.115099,21.875156,-2.509363,-17.45321,-7.9481626,-2.0895653,-0.43925127,-5.1321497,-7.3554616,-2.2246683,2.0040977,-8.731283,-5.3134327,-3.7007105,-2.740702,-4.734587,-3.5177767,-1.9934716,-1.5632207,-3.150477,-2.5560725,-3.883615,-5.6445265,-7.284331,-2.31623,0.3245411,1.2360408,-0.47860512,-3.7300441,-3.9220238,-2.4619362,-0.30457976,-1.874265,-2.3989403,-1.3370817,-1.1745617
StutterTalk,14,34,23341120,23389120,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_14_34,-280.78073,127.82146,-3.8812196,30.996157,15.905783,-7.552981,-22.600077,-12.082746,-4.413504,-12.847056,-5.6061134,-5.868252,-8.27494,4.728528,-12.322162,-6.5380244,-3.1066546,-8.694437,-7.5902777,-2.412978,-5.368176,-0.733198,-0.9216975,-3.8119612,-7.8307157,-6.843894,-6.150649,-2.7906647,-2.0108795,-1.2544389,-4.525431,-6.4366994,-6.2453938,-3.0310183,-2.511352,-1.9564508,-1.0505421,-1.9861019,-4.603275
StutterTalk,15,1,45065760,45113760,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_15_1,-346.4971,115.6327,-3.519435,25.209646,3.9740932,-1.5565603,-20.532513,-33.51493,-12.393957,-7.2693334,-12.846013,-5.963513,-3.1424713,-14.082501,-9.482551,-10.02235,-1.4950387,-7.0912805,-5.532609,4.151916,-2.5849032,-4.2468877,-3.1585732,-4.0052314,-5.354232,-2.042241,-5.3898826,-5.655317,-3.9338965,-6.576341,-9.101701,-6.65138,-1.7350792,-5.9808674,-4.45573,-5.874257,-7.6864605,-7.275445,-4.8103795
