Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
MyStutteringLife,3,0,58672160,58720160,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_3_0,-448.02216,48.73078,-19.203938,6.2937746,-18.257668,-11.863975,-14.064338,-3.8506951,-4.961942,-13.651271,-8.760133,-5.213469,-10.90999,-5.568908,-9.971442,-5.99177,-9.196069,-8.29001,-4.5999756,-3.3827503,-5.781114,-1.2933066,-3.3533862,-2.6969752,-4.629354,-1.8248786,-2.618617,-3.6504219,-2.9694242,0.59347504,-0.9007162,-2.1295066,-1.6691828,-1.4741193,-3.0711718,-2.2006936,-3.5723875,-2.468507,-3.524535
MyStutteringLife,3,6,18888480,18936480,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_3_6,-420.06583,75.65483,-5.1152525,31.001715,-0.333327,2.2467945,-12.195115,-11.82806,-14.950996,-0.38856608,-18.984083,-0.7348296,-10.206219,-2.5235293,-7.54515,-9.370856,-3.088844,-9.061252,-4.808615,-6.413247,-7.891194,-7.9615355,-4.933264,-3.8596504,-4.555756,-2.8878634,-3.009306,-5.2167864,-4.703437,-3.8173945,-5.8658304,-1.4777081,-2.7925775,-5.077928,-3.1968346,-2.6001265,-3.1109931,-1.1546816,-4.027235
MyStutteringLife,3,9,1189920,1237920,0,0,3,0,0,0,0,0,0,0,0,0,MyStutteringLife_3_9,-424.34085,33.32721,-4.332806,11.636967,-13.530191,6.3798594,-17.823257,-9.130033,-5.3842373,-10.753751,-9.343722,-7.2959023,-6.820315,-4.303927,-8.9696245,-9.218474,-7.972046,-8.470822,-8.061554,-4.556626,-6.707048,-5.064005,-4.943403,-4.0559616,-4.1496263,-3.481219,-3.0899284,-1.3266957,-3.7762794,-3.7844155,-3.4502194,-3.8858092,-4.2293615,-3.070564,-3.0829735,-2.5152824,-3.5742369,-2.3783562,-2.810363
MyStutteringLife,3,15,26124320,26172320,0,0,2,0,0,0,0,0,1,0,0,0,MyStutteringLife_3_15,-370.60837,62.743668,-12.6870165,16.359829,-12.465941,7.8136225,-13.0520315,-6.103894,-14.024177,4.0789075,-15.825371,-5.435488,-3.2537427,-1.9728457,-6.7339168,-11.478613,-1.574082,-8.500185,-7.374249,-5.615152,-7.1457644,-9.348852,-5.068495,-4.070621,-8.028905,-2.025589,-7.6412535,-3.5339177,-6.462311,-1.8410034,-6.0984735,-4.70381,-5.1830034,-5.6313133,-4.602323,-4.1448817,-3.9505596,-4.9774184,-4.029852
MyStutteringLife,3,18,2270080,2318080,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_3_18,-498.0172,48.589695,0.11348775,10.569335,-11.396213,-4.932164,-13.703449,-2.0561414,-8.94584,5.614347,-11.330301,-5.648391,-1.1765904,-6.766557,-6.3640733,-6.316832,-4.699925,-6.168894,-6.4103165,-4.003503,-5.6369987,-8.443098,-3.6480126,-5.082981,-4.342916,-3.2853584,-4.4400992,-3.8914373,-3.0381634,-1.4637003,-1.8327209,-2.4894814,-3.196684,-2.9709196,-1.0242553,-0.34232384,-1.4942325,-0.9825031,-2.6922584
MyStutteringLife,3,32,47233600,47281600,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_3_32,-368.92358,63.260025,-24.371408,-6.5495367,-16.918713,-8.01313,-12.599287,-7.1225586,-5.184684,-7.811247,-12.165821,-6.0932856,-11.924145,-5.349037,-12.294821,-6.794244,-8.577758,-5.488578,-8.820633,-3.2579362,-2.4192963,-4.317824,-6.2599688,-2.8986824,-5.3344736,-3.3667407,-2.900044,-1.9876537,-2.9099705,-3.172026,-3.1580431,-3.666996,-3.5690541,-4.1427593,-3.8135176,-3.9673095,-3.9036665,-3.1468992,-1.5112529
MyStutteringLife,5,8,6126560,6174560,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_5_8,-446.89145,46.75478,2.4546866,19.284357,-4.382889,7.5046606,-10.145153,-9.875253,-14.328939,-1.001393,-8.264127,-7.922435,-7.9155765,-3.3545952,-7.2913604,-10.535202,-7.3628826,-9.101799,-9.127139,-5.869455,-6.5189586,-9.487216,-4.8756065,-4.0079737,-4.5978417,-0.6624269,-5.3632746,-2.2830722,-0.9961463,-2.091862,-1.5035319,-2.4395952,-1.005964,-1.4759263,-0.68341714,-2.263166,-1.7752137,0.6496814,1.4440207
MyStutteringLife,5,23,13455840,13503840,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_5_23,-355.66632,111.577515,-27.181374,23.140388,-33.426243,-14.062317,-17.409544,-16.354576,-13.584732,-18.238468,-9.277807,-13.193055,-2.2514331,-11.1171665,-16.303452,-10.547235,-13.353508,-12.437519,-8.428059,-11.12352,-11.74531,-5.745736,-10.89119,-7.801199,-5.161363,-5.5919785,0.66007155,0.5062325,7.5089254,3.7338517,-0.52498126,1.8131084,1.2216338,4.6380496,4.6902065,5.267731,-0.32584003,0.70402414,1.4832257
MyStutteringLife,5,27,14786720,14834720,0,0,2,0,0,0,0,0,1,0,0,0,MyStutteringLife_5_27,-348.804,70.91723,-23.494448,29.804876,-1.0397458,3.0753164,-13.332908,-4.04913,-10.219365,-3.4275017,-16.361519,-2.993576,-9.918027,-3.2075462,-6.030814,-10.283976,-9.843538,-10.250538,-9.364311,-7.278128,-6.5984726,-10.349818,-5.7035985,-5.5429897,-3.1134498,-4.0376287,-6.1620793,-2.7054634,-4.1631045,-3.1035802,-2.7971754,-4.5683594,-1.929706,-1.6606854,-5.38324,-2.1120114,-7.2338376,-5.6994524,-5.716395
MyStutteringLife,5,39,2848160,2896160,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_5_39,-439.36533,115.64609,-20.849733,-8.373137,-17.398779,-15.854272,-14.762537,-18.654488,-10.698034,-9.452529,-12.107549,-8.328887,-5.7894053,-7.4844003,-9.086932,-5.988608,-10.803134,-7.555629,-8.396237,-8.917456,-6.6947584,-4.9265103,-4.2432117,-2.3010468,-2.0709603,-3.8106189,-3.9408908,-4.461774,-5.2242136,-4.3252463,-7.0160365,-6.6767864,-3.2340288,0.39751938,6.2459884,11.160294,14.288571,12.033493,7.600617
MyStutteringLife,6,4,75353600,75401600,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_6_4,-302.55322,91.252815,-71.62317,45.26597,-38.231895,-38.926277,13.459516,-24.789598,-4.348243,5.5448966,-12.821256,5.620077,-3.8977637,-7.2947025,-6.85083,-11.768802,-4.9584007,-7.538221,-6.5887036,-5.29761,-11.01238,-3.3128517,-7.3479185,-5.2267647,-1.0316459,-4.973382,-2.161195,-5.4382935,-5.6492743,-2.0139556,-5.2320976,-2.964134,-2.6945424,-5.6168146,-2.0108473,-4.798311,-3.6729088,-2.6161952,-6.4393497
MyStutteringLife,6,7,15333440,15381440,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_6_7,-240.53596,115.15071,-99.105545,42.099354,-13.036869,-38.393814,-3.4784944,-30.591574,-8.346202,-4.776155,-20.150158,0.42095754,-4.7430196,-2.0936382,-6.9662747,-15.176108,-1.7964479,-9.354909,-7.537454,-3.332349,-9.978021,-2.0494957,-8.96871,-8.47187,-2.5800047,-10.92842,-3.2562768,-1.4709415,-6.639661,-3.7539737,-7.6462774,-4.436048,-4.28441,-5.9698014,-0.47555277,-3.8448603,-4.7406473,-5.2509203,-6.752508
MyStutteringLife,6,16,26359360,26407360,0,0,3,0,0,0,0,0,0,0,0,0,MyStutteringLife_6_16,-260.58853,95.725876,-93.320045,52.4733,-12.375186,-26.235538,-7.4007077,-40.996,4.424343,-14.869064,-21.313986,10.4233465,-10.54167,2.2573793,-6.421852,-13.232192,7.8797755,-15.4485235,-8.058734,0.055841316,-14.883314,-3.3101573,-10.988837,-7.5642843,0.28607526,-12.101129,-0.19702935,-1.492373,-7.90134,-1.0179192,-7.4982834,-3.3450012,-5.8660026,-10.728315,-0.85722864,-4.7513146,-2.4983792,1.8147918,-1.5798954
MyStutteringLife,6,39,66948800,66996800,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_6_39,-223.74992,109.44054,-140.34996,33.060658,-17.880783,-33.20348,-0.9682006,-29.657896,10.085033,1.195671,-15.236216,12.365572,-15.943441,-7.70794,3.0613158,-11.54416,0.5356583,-6.75592,-8.641719,2.1332939,-10.595089,-2.8294795,1.3559167,-5.49054,-4.1075015,-5.9681554,-3.764275,-5.072535,-6.3709536,1.0439551,-2.2317524,-4.9950686,-4.3969965,-3.2805276,-1.5312852,-4.902977,-2.2953086,-1.4541571,-4.7492514
MyStutteringLife,7,2,49926400,49974400,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_7_2,-384.43842,71.45457,-4.0361547,16.699644,-11.290743,6.0585976,-16.872944,-3.5517378,-10.6577425,3.0720868,-17.8381,-3.2974901,-10.157457,-3.9971213,-5.0954533,-7.9425316,-1.2558542,-6.3291054,-5.8280134,-0.39301783,-10.002654,-4.279343,-6.5958095,-5.920066,-5.3533173,-4.085077,-5.124854,-2.840145,-0.6842941,-3.3834364,-3.0619614,-1.936926,-1.1599625,-0.62435037,-2.3249676,-3.4648786,-5.0666227,-3.5133405,-3.7290838
MyStutteringLife,7,33,528320,576320,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_7_33,-463.13742,55.164524,15.34739,28.230736,6.106643,11.1991625,-9.50688,-4.3015094,-12.458998,0.71954036,-8.496179,-4.675717,-2.372255,-0.28205854,-4.62441,-5.2033095,-0.9532577,-6.7622843,-6.1472797,-3.0410545,-6.1283193,-6.781403,-4.4294186,-5.071856,-6.273494,-4.0405164,-4.4083,-3.3517017,-1.0298429,-2.8587925,-1.517794,-0.023457745,1.0388715,1.4176495,1.7015018,1.8532761,-1.1173424,1.2856076,-0.9976032
MyStutteringLife,7,68,8894880,8942880,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_7_68,-470.7185,74.11968,-2.1744504,14.31217,-11.47621,-18.104982,-27.280264,-12.876436,-18.509771,-9.423141,-20.659252,-8.691366,-12.4433565,-5.9949183,-10.748197,-10.247876,-4.5904555,-10.5539665,-8.891692,-3.9693058,-10.729361,-6.793884,-7.607673,-7.82014,-4.8870664,-2.632829,-3.4111922,-1.5879123,-3.8278959,-2.8550844,-3.3872938,4.4822054,5.704344,7.0964103,4.791819,3.3917747,1.1262237,2.7991629,2.2582095
MyStutteringLife,7,70,9026400,9074400,0,0,2,0,0,0,0,0,1,0,0,0,MyStutteringLife_7_70,-458.9191,65.79252,1.7115098,22.783289,-17.272345,-23.454649,-26.530884,-9.846192,-17.670876,-14.398714,-18.798449,-5.072502,-12.984713,-5.5557804,-6.299324,-10.073363,-3.430517,-8.330795,-9.596426,-7.6073685,-14.415018,-6.9658413,-6.8569856,-5.8448815,-3.6672254,-3.4986238,-5.651642,-3.2022514,-5.063582,1.2111535,2.6463811,5.80027,6.847899,6.723558,5.692352,4.001928,5.204673,5.875459,1.2098887
MyStutteringLife,7,95,18453280,18501280,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_7_95,-443.41922,77.95549,-16.51134,12.997498,-11.6341095,-0.07381357,-5.3118258,-2.115922,-9.774383,2.4506838,-13.497075,-3.2054029,-5.688338,-5.889937,-2.7682245,-6.1763897,-6.599362,-6.7934856,-7.3392925,-2.8447857,-4.5800858,-4.350423,-4.243529,-5.0927954,-5.7631426,-6.4524684,-3.8699045,-2.135014,-1.9867854,-3.1203344,-4.0744267,-2.6796863,-3.7589319,-2.9057584,-4.8466864,-3.7540228,-3.8797438,-2.3513634,-2.9766269
MyStutteringLife,7,131,32044960,32092960,0,0,3,0,0,0,0,0,0,0,0,0,MyStutteringLife_7_131,-433.13834,88.877205,-9.914688,15.251263,-13.911517,-14.245802,-28.602188,-8.214468,-15.838674,-9.359367,-14.196114,-3.746891,-13.499436,-10.273211,-6.681805,-10.202479,-3.4898458,-10.70039,-7.6344323,-3.4588614,-11.3878975,-6.2638493,-6.1168075,-4.2413793,-7.329449,-4.1685023,-7.2434187,-3.216193,-4.2352695,-1.7496002,-5.8180127,1.6720756,1.5308163,2.5988133,1.5155526,0.28180063,-1.0975875,1.373927,3.838165
MyStutteringLife,7,138,34020000,34068000,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_7_138,-422.9264,88.525215,-19.045563,26.73663,-10.399977,-24.215454,-31.061459,-12.863833,-12.996881,-10.41358,-17.632502,-1.8291585,-9.257927,-3.0265353,-13.439965,-12.48518,-2.5236545,-10.273667,-7.435877,-6.275446,-8.569312,-8.805195,-8.689424,-6.2848654,-5.634707,-6.941157,-6.3946924,-1.8522747,-4.5127244,-1.1947179,-2.5801704,-0.49253932,-4.392094,-2.7759254,-1.6593792,1.0146335,6.015071,10.376836,12.333353
MyStutteringLife,7,156,38109920,38157920,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_7_156,-438.56354,77.147995,-9.69096,12.751684,-12.342461,-14.924808,-25.610252,-13.562256,-14.395904,-8.656674,-20.153381,-5.8230953,-8.323701,-5.773218,-7.058956,-9.618707,-9.493455,-6.0235744,-10.281231,-2.044587,-7.5882177,-7.1689467,-6.67022,-5.5508156,-4.45402,-4.03034,-6.705044,-4.6398168,-6.3001585,-6.683657,-5.7678723,-2.8273327,-1.0038624,2.0313678,6.6668777,7.3877254,5.8491783,7.779034,5.1819854
MyStutteringLife,7,173,1983840,2031840,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_7_173,-476.10614,83.99474,0.60549957,11.822696,-12.709727,-21.690678,-24.702566,-8.819158,-17.168537,-7.2288084,-17.433449,-5.3724756,-6.6591063,-4.2316694,-9.670532,-9.509706,-3.682032,-10.933778,-10.563845,-6.215124,-9.851244,-5.504104,-3.6709065,-2.8649116,-4.4302025,-4.506594,-5.264956,-4.3400865,-4.371984,-2.585423,-4.408595,3.393168,6.7453146,7.886897,10.140612,7.0062985,5.3448997,2.5783098,0.51191944
MyStutteringLife,8,5,3454080,3502080,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_8_5,-367.34338,77.88098,-9.482106,17.528496,-29.227915,-21.705032,-12.363604,-21.870852,-10.9099045,-5.215026,-21.560226,-6.1257267,-15.943801,-0.869836,-11.957102,-12.245901,-5.3363986,-7.5063887,-6.1710577,-6.4517093,-2.7149494,-7.488296,-4.701472,-0.9504294,-4.8969364,-2.8756995,-1.3611937,-3.9278564,-0.91080385,0.25259447,-2.1359575,1.267767,0.5318984,0.56219363,-0.58933157,-0.45796824,0.62366956,2.4615185,1.7377477
MyStutteringLife,8,23,55130400,55178400,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_8_23,-418.10168,69.56536,-6.814645,9.704218,-9.995857,-10.98531,-7.497587,-7.8055873,-12.012907,-7.363171,-10.946726,-3.815635,-11.706655,-1.6027701,-9.1851845,-8.23439,-7.4663405,-4.5408072,-6.309901,-7.834299,-3.5438566,-5.0349545,-5.8227553,-2.6216662,-4.038795,-1.420473,-1.0530035,-2.640936,-2.0313072,-0.27379066,-1.1751133,0.86295474,0.27451017,0.43500713,-0.7067727,0.6394783,-1.7143332,-0.88941187,-0.39044586
MyStutteringLife,8,28,56738560,56786560,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_8_28,-393.6914,108.2591,-8.144365,16.887934,-11.075411,-29.793486,-15.047767,-17.484398,-16.168293,-1.7186062,-18.8036,-9.264454,-10.046491,-7.70589,-10.83812,-12.02479,-6.8803177,-9.728749,-2.9703362,-10.33244,-4.95598,-2.525535,-6.5327115,-3.6770988,-4.1138806,0.30681026,-2.608242,-2.6545713,-3.662195,-0.043907084,-3.540537,2.1703393,0.037138317,1.1753236,0.10972584,-0.13252714,2.0029192,1.458973,0.50338405
MyStutteringLife,8,31,58954240,59002240,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_8_31,-404.5755,89.23661,-10.5207615,13.858532,-23.92428,-20.546267,-11.965315,-28.132689,-11.354647,-5.3573966,-20.97515,-4.611486,-10.972747,-5.1699395,-8.583609,-11.597771,-3.8372827,-3.856993,-8.993937,-5.357759,-1.9773506,-6.440892,-4.341003,-1.5402975,-4.829338,-3.595492,-2.636282,-2.6821432,-2.3058102,-0.07093625,-1.4665526,1.6049277,-1.9609048,1.5578549,-1.8537229,1.9090061,1.0942502,1.1558845,1.298013
MyStutteringLife,8,34,60148800,60196800,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_8_34,-399.19635,94.93853,-7.0505157,7.5719295,-7.1643124,-14.716045,-25.272316,-19.469975,-18.145678,-4.8904514,-20.042805,-10.082349,-8.917158,-8.8481045,-5.093841,-14.149244,-1.6806723,-3.3866723,-8.590335,-5.3233247,-6.8783393,-3.228528,-5.3117185,-1.6764059,-6.53572,-2.8352048,-2.3636878,-2.95002,-1.6282287,-0.8227194,-0.60081744,0.91594833,0.2490093,1.0446644,-0.8557618,0.67691016,2.1383379,1.1740205,1.6309276
MyStutteringLife,9,0,375040,423040,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_0,-383.84488,46.348312,7.7411933,12.721184,1.233831,-14.231819,-21.557192,-6.591145,-17.47865,-0.16236405,-10.031622,-3.2476583,-8.672378,0.35641813,-11.820506,-4.869714,-6.948953,-6.5805054,-12.52414,-2.9947534,-6.3891673,-4.0564938,-5.8503046,-3.9550433,-4.2843156,-0.8087643,-5.6497145,-1.8665638,-5.6945043,-1.7034051,-3.993677,-2.44135,-3.4108043,-0.43318525,-1.9208431,0.22391981,-1.181166,1.4037818,0.1550467
MyStutteringLife,9,1,6389440,6437440,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_1,-411.06662,87.72147,-0.31133026,19.048277,-8.98963,-12.989616,-13.86713,-7.1307335,-11.175124,1.5252124,-8.524787,-1.6333963,-9.399275,-1.56849,-7.774507,-8.7631035,-5.411878,-11.107378,-12.789389,-7.645126,-4.5178494,-5.2860346,-7.4207873,-5.5383177,-6.532614,-2.89852,-6.6015306,-2.7177253,-4.6687613,-1.5553209,-4.07868,-2.9495556,-3.1291385,-1.9819599,-2.6341398,-1.7334056,-1.711403,-0.8595825,-1.9499635
MyStutteringLife,9,3,6595360,6643360,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_3,-419.3066,56.50227,-1.8520715,28.233362,-5.5742893,-9.144427,-9.592459,-0.69385284,-9.883738,-2.6533713,-10.693859,-0.6116506,-9.121564,-0.8526719,-6.1107373,-8.423017,-6.9310584,-4.568148,-7.1781454,-6.0869946,-2.8877902,-2.119041,-6.9105277,-3.4539258,-4.6614933,-3.1847746,-5.9515743,-2.5063026,-3.2260797,-1.347082,-3.7589943,-1.8573653,-1.995886,-2.1124685,-1.9753422,-0.59826916,-2.5012448,-0.40009668,-0.97801965
MyStutteringLife,9,4,6623840,6671840,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_4,-392.58923,76.06795,-7.614548,11.055995,-13.31342,-11.730895,-16.262777,0.6703884,-14.528324,-3.1282082,-11.258029,-2.1626396,-10.318578,-1.2993255,-6.1549106,-8.382212,-7.3706126,-5.4665747,-11.167114,-7.4432573,-3.4236708,-3.0100064,-7.570379,-5.1005974,-5.939242,-3.6588593,-5.206666,-2.1116128,-3.2626588,-1.947381,-4.495431,-2.5415704,-2.9393237,-2.944774,-3.52393,-0.84742516,-2.3189182,-0.59403783,-0.7634836
MyStutteringLife,9,9,11354240,11402240,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_9_9,-440.3527,49.78286,-9.861676,24.859482,-11.161308,-18.160883,-14.427159,-10.156324,-12.902463,-1.7363269,-12.507517,1.1669104,-11.969243,0.07837902,-0.5692432,-5.78183,-2.6522615,-5.6127715,-10.830508,-4.715232,-6.8848386,-7.073429,-2.5762007,-4.524681,-2.2251813,-1.8309661,-5.4233418,-1.9224753,-2.7491007,-3.267037,-3.409279,-2.950314,-2.3377001,-2.1294117,-2.3327177,-0.6279675,-1.1633108,-0.10878765,-1.0036956
MyStutteringLife,9,18,13962720,14010720,0,0,2,0,0,0,0,0,1,0,0,0,MyStutteringLife_9_18,-450.27887,59.96983,-12.189283,9.270067,-22.0195,-9.100067,-2.8074896,-9.712661,-15.070332,0.6475456,-7.281327,-6.232655,-10.476614,-2.303515,-2.5634696,-6.6390653,-2.1069047,-2.633179,-7.15008,0.106125936,-5.5570397,-5.940726,-4.2938237,-3.1442342,-4.9287157,-5.1890883,-5.2953677,-2.4933963,-6.0771127,-2.7249677,-2.898751,-2.5952992,-1.8329023,-1.8474758,-2.856568,-1.4636039,-1.8353827,-1.6794689,-2.3540537
MyStutteringLife,9,21,15184480,15232480,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_21,-432.1797,67.47793,10.539902,25.893597,-6.5156016,-6.786643,-10.911664,-8.138555,-7.531683,4.620737,-12.331159,-3.4666975,-8.139243,1.8162954,-5.996672,-8.065439,-5.0715857,-9.596099,-8.20779,-4.9555373,-7.77722,-6.29624,-7.3871064,-5.2612543,-4.8458014,-4.3251967,-4.305537,-3.2889664,-2.6354747,-3.287413,-4.653234,-1.5068426,-3.3659005,-2.8725872,-2.5795336,-0.7407801,-2.4580324,-1.0498968,-1.7361698
MyStutteringLife,9,38,45299680,45347680,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_9_38,-371.13327,17.488976,-61.12952,-16.649908,-33.559143,-6.7835507,-28.606554,2.1942108,-9.062585,10.389738,-10.24497,2.8691363,-16.42638,-6.991778,-5.907327,-6.5878944,-1.5927893,-3.619356,-6.2706323,-0.4290512,-1.74712,0.50857323,-1.8165625,2.0572407,-2.6705778,-0.1481791,-3.8624778,2.3989515,-4.2849555,-1.6456991,-0.3918796,1.5428013,-1.314399,-0.105920024,-1.209405,2.163317,-0.027570147,0.76933914,-1.5578712
MyStutteringLife,10,0,1239040,1287040,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_10_0,-314.8123,71.86915,-20.059145,31.72337,-14.698717,-9.145234,-19.609463,-2.1701317,-5.334954,-2.3340456,-18.519888,1.4473895,-11.173649,3.268867,-8.370486,-6.5907273,-6.8798294,-11.334477,-7.675496,-8.81329,-1.9720305,-5.3065486,-7.2091618,-6.3277736,-2.3883972,-4.9178567,-2.6850643,-5.681014,-4.080088,-2.3395848,-5.488567,-1.4750345,-4.181834,-0.8687122,-2.2834065,-0.961318,0.9671099,-1.1484655,-2.7129586
MyStutteringLife,10,9,2917760,2965760,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_10_9,-354.9953,92.061386,-9.719842,31.883648,-12.775005,-4.5286813,-14.439715,-5.826614,1.8758081,-2.0274324,-15.062461,5.077389,-13.760689,-1.3087635,-4.377885,-12.689752,-6.6297803,-11.123117,-8.049629,-7.9325423,-4.847261,-4.112949,-5.4678583,-4.088479,-7.4111543,-3.4696596,-6.0182943,-3.3616545,-3.2904778,-1.9713306,-2.3258598,-0.790563,-2.421428,-1.7785568,-4.627398,-3.1652248,-2.954747,-1.4175785,-2.5838926
MyStutteringLife,10,16,788000,836000,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_10_16,-314.35876,104.18845,-2.0012748,36.22722,-14.309476,-6.4568343,-17.685736,-13.167831,-4.3865976,0.7472649,-18.157192,3.9897952,-10.104497,-3.3233125,-2.1059344,-9.742344,-6.476031,-11.290962,-10.041839,-6.1122417,-7.262423,-5.343725,-3.808155,-5.5983353,-5.497561,-5.1702495,-7.430784,-4.702558,-3.0360267,-4.100686,-3.1604276,-2.2173169,-2.5595782,1.1894387,-3.4728682,-2.0242882,-2.0928729,-2.6721232,-1.9260573
MyStutteringLife,10,22,4712960,4760960,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_10_22,-309.28915,80.781975,-11.035117,35.97463,-10.057927,-4.698294,-22.465672,-8.5661,-4.9577055,-6.7449703,-14.3457575,6.6714687,-14.13903,10.029096,-4.969825,-7.0881057,-6.5360856,-10.568964,-9.42853,-7.3428826,-1.7464586,-7.023981,-4.2090106,-5.949002,-4.617259,-2.849101,-4.994588,-2.6854408,-3.3855214,-2.9473348,-4.955017,-2.0680504,-2.458742,-2.2122805,-3.1906228,-1.7860574,-2.6968553,-1.0834379,-3.4482985
MyStutteringLife,10,30,5621600,5669600,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_10_30,-351.6904,94.18498,8.68361,30.86035,-13.060342,-7.354257,-14.656666,-5.6419554,-10.855333,-5.99761,-11.484009,0.077363126,-9.792146,5.3792677,-2.2716296,-10.545229,-11.357234,-6.6516514,-12.121291,-5.516658,-6.12276,-6.6360497,-5.308848,-5.130046,-5.79813,-3.5923967,-3.6870766,-4.439176,-4.1348143,-2.216514,-2.9671693,-3.4174232,-2.027203,-2.4856377,-2.922834,-2.10535,-3.6652634,-1.719342,-3.6757922
MyStutteringLife,10,34,6559840,6607840,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_10_34,-276.71793,64.63071,-9.513116,44.744156,-6.8038673,-11.773168,-23.29429,-7.6862607,-13.631728,-1.7746753,-23.755487,-0.19988942,-13.051785,3.415102,-7.1924086,-9.598013,-10.921491,-6.120569,-14.726544,-2.514819,-1.4076824,-9.047395,-3.1705873,-7.299579,-2.4463809,-5.040012,-4.194344,-3.527932,-3.5236619,-4.9965734,-4.7291117,-1.5476227,-3.3282058,-2.8410866,-3.8589566,-3.5496314,-2.065909,-2.1587088,-1.6459215
MyStutteringLife,11,6,2676960,2724960,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_11_6,-447.81305,47.90486,-0.8078662,19.596254,-1.2624142,0.47807783,5.0021186,5.80018,0.26297015,2.6787202,-1.189486,2.2791698,2.1252065,2.0349002,-4.026263,-3.300454,-10.615163,-3.4092467,-5.205497,-1.9552948,-6.165491,1.726425,-0.4762781,-6.4010997,-5.626324,-6.6719127,-4.944705,-1.660793,-0.49123457,-7.614441,-6.3368874,-0.51760286,-2.820712,-1.7247194,2.220779,4.172285,1.4087055,-0.75984484,-0.66391003
MyStutteringLife,11,28,9923200,9971200,0,0,1,0,0,0,0,0,2,0,0,0,MyStutteringLife_11_28,-393.41174,21.888227,-16.796478,25.76556,-2.7686768,-6.4220557,-13.611267,1.227806,-5.500715,1.0134361,-0.7082986,7.811585,0.8882076,8.835115,1.0202026,-8.714385,-4.5407166,-1.1088616,-9.886616,-1.0321776,-4.9727654,2.0056055,-4.5033092,-5.891207,-5.9138308,-5.6212354,-5.3038607,-0.5371553,-4.4232173,-7.28771,-4.6630354,-2.3301537,0.64302284,0.8858097,-0.0032775553,0.67450637,-2.172268,-1.8722825,2.1666303
MyStutteringLife,11,37,12810400,12858400,0,0,0,0,0,0,0,0,3,0,0,0,MyStutteringLife_11_37,-408.16013,51.15758,4.3646674,25.395054,-15.460328,-13.623851,-2.625101,-9.771103,-16.770163,-3.3669548,-6.656157,3.7265813,-4.5287094,3.430741,-7.67495,-7.2478642,-8.552877,-10.972976,-7.5498304,-1.1855897,-8.888909,-4.0428963,-1.8766361,-3.007581,-3.8772948,-5.4740834,-7.892241,0.1267456,-2.702143,-5.245367,0.19137041,0.19603169,1.9986312,4.146502,5.154758,3.3468275,0.81437767,-1.3710444,-2.3977964
